nnv_id,county,election_office,state,congress,district,year,election_type
ny.uscongress15.special.1813,Broome,U.S. House of Representatives,NY,13,15,1813,special
ny.uscongress15.special.1813,Chenango,U.S. House of Representatives,NY,13,15,1813,special
ny.uscongress15.special.1813,Otsego,U.S. House of Representatives,NY,13,15,1813,special
ny.uscongress16.1812,Oneida,U.S. House of Representatives,NY,13,16,1812,general
ny.uscongress17.1812,Herkimer,U.S. House of Representatives,NY,13,17,1812,general
ny.uscongress17.1812,Madison,U.S. House of Representatives,NY,13,17,1812,general
ny.uscongress18.1812,Jefferson,U.S. House of Representatives,NY,13,18,1812,general
ny.uscongress18.1812,Lewis,U.S. House of Representatives,NY,13,18,1812,general
ny.uscongress18.1812,Saint Lawrence,U.S. House of Representatives,NY,13,18,1812,general
ny.uscongress19.1812,Cortland,U.S. House of Representatives,NY,13,19,1812,general
ny.uscongress19.1812,Onondaga,U.S. House of Representatives,NY,13,19,1812,general
ny.uscongress2.1812,New York,U.S. House of Representatives,NY,13,2,1812,general
ny.uscongress20.1812,Cayuga,U.S. House of Representatives,NY,13,20,1812,general
ny.uscongress20.1812,Seneca,U.S. House of Representatives,NY,13,20,1812,general
ny.uscongress20.1812,Steuben,U.S. House of Representatives,NY,13,20,1812,general
ny.uscongress20.1812,Tioga,U.S. House of Representatives,NY,13,20,1812,general
ny.uscongress21.1812,Allegany,U.S. House of Representatives,NY,13,21,1812,general
ny.uscongress21.1812,Chautauque,U.S. House of Representatives,NY,13,21,1812,general
ny.uscongress21.1812,Genesee,U.S. House of Representatives,NY,13,21,1812,general
ny.uscongress21.1812,Niagara,U.S. House of Representatives,NY,13,21,1812,general
ny.uscongress21.1812,Ontario,U.S. House of Representatives,NY,13,21,1812,general
ny.uscongress3.1812,Rockland,U.S. House of Representatives,NY,13,3,1812,general
ny.uscongress3.1812,Westchester,U.S. House of Representatives,NY,13,3,1812,general
ny.uscongress4.1812,Dutchess,U.S. House of Representatives,NY,13,4,1812,general
ny.uscongress4.1812,Putnam,U.S. House of Representatives,NY,13,4,1812,general
ny.uscongress5.1812,Columbia,U.S. House of Representatives,NY,13,5,1812,general
ny.uscongress5.1812,Dutchess,U.S. House of Representatives,NY,13,5,1812,general
ny.uscongress6.1812,Orange,U.S. House of Representatives,NY,13,6,1812,general
ny.uscongress7.1812,Sullivan,U.S. House of Representatives,NY,13,7,1812,general
ny.uscongress7.1812,Ulster,U.S. House of Representatives,NY,13,7,1812,general
ny.uscongress8.1812,Delaware,U.S. House of Representatives,NY,13,8,1812,general
ny.uscongress8.1812,Greene,U.S. House of Representatives,NY,13,8,1812,general
ny.uscongress9.1812,Albany,U.S. House of Representatives,NY,13,9,1812,general
oh.ushouseofrepresentatives.district1.1812,Butler,U.S. House of Representatives,OH,13,1,1812,general
oh.ushouseofrepresentatives.district1.1812,Hamilton,U.S. House of Representatives,OH,13,1,1812,general
oh.ushouseofrepresentatives.district1.1812,Preble,U.S. House of Representatives,OH,13,1,1812,general
oh.ushouseofrepresentatives.district1.1812,Warren,U.S. House of Representatives,OH,13,1,1812,general
oh.ushouseofrepresentatives.district2.1812,Adams,U.S. House of Representatives,OH,13,2,1812,general
oh.ushouseofrepresentatives.district2.1812,Clermont,U.S. House of Representatives,OH,13,2,1812,general
oh.ushouseofrepresentatives.district2.1812,Clinton,U.S. House of Representatives,OH,13,2,1812,general
oh.ushouseofrepresentatives.district2.1812,Fayette,U.S. House of Representatives,OH,13,2,1812,general
oh.ushouseofrepresentatives.district2.1812,Greene,U.S. House of Representatives,OH,13,2,1812,general
oh.ushouseofrepresentatives.district2.1812,Highland,U.S. House of Representatives,OH,13,2,1812,general
oh.ushouseofrepresentatives.district3.1812,Athens,U.S. House of Representatives,OH,13,3,1812,general
oh.ushouseofrepresentatives.district3.1812,Gallia,U.S. House of Representatives,OH,13,3,1812,general
oh.ushouseofrepresentatives.district3.1812,Pickaway,U.S. House of Representatives,OH,13,3,1812,general
oh.ushouseofrepresentatives.district3.1812,Ross,U.S. House of Representatives,OH,13,3,1812,general
oh.ushouseofrepresentatives.district3.1812,Scioto,U.S. House of Representatives,OH,13,3,1812,general
oh.ushouseofrepresentatives.district3.1812,Washington,U.S. House of Representatives,OH,13,3,1812,general
oh.ushouseofrepresentatives.district4.1812,Belmont,U.S. House of Representatives,OH,13,4,1812,general
oh.ushouseofrepresentatives.district4.1812,Coshocton,U.S. House of Representatives,OH,13,4,1812,general
oh.ushouseofrepresentatives.district4.1812,Guernsey,U.S. House of Representatives,OH,13,4,1812,general
oh.ushouseofrepresentatives.district4.1812,Jefferson,U.S. House of Representatives,OH,13,4,1812,general
oh.ushouseofrepresentatives.district4.1812,Muskingum,U.S. House of Representatives,OH,13,4,1812,general
oh.ushouseofrepresentatives.district5.1812,Champaign,U.S. House of Representatives,OH,13,5,1812,general
oh.ushouseofrepresentatives.district5.1812,Delaware,U.S. House of Representatives,OH,13,5,1812,general
oh.ushouseofrepresentatives.district5.1812,Fairfield,U.S. House of Representatives,OH,13,5,1812,general
oh.ushouseofrepresentatives.district5.1812,Franklin,U.S. House of Representatives,OH,13,5,1812,general
oh.ushouseofrepresentatives.district5.1812,Licking,U.S. House of Representatives,OH,13,5,1812,general
oh.ushouseofrepresentatives.district5.1812,Madison,U.S. House of Representatives,OH,13,5,1812,general
oh.ushouseofrepresentatives.district5.1812,Miami,U.S. House of Representatives,OH,13,5,1812,general
oh.ushouseofrepresentatives.district5.1812,Montgomery,U.S. House of Representatives,OH,13,5,1812,general
oh.ushouseofrepresentatives.district6.1812,Ashtabula,U.S. House of Representatives,OH,13,6,1812,general
oh.ushouseofrepresentatives.district6.1812,Columbiana,U.S. House of Representatives,OH,13,6,1812,general
oh.ushouseofrepresentatives.district6.1812,Cuyahoga,U.S. House of Representatives,OH,13,6,1812,general
oh.ushouseofrepresentatives.district6.1812,Geauga,U.S. House of Representatives,OH,13,6,1812,general
oh.ushouseofrepresentatives.district6.1812,Knox,U.S. House of Representatives,OH,13,6,1812,general
oh.ushouseofrepresentatives.district6.1812,Portage,U.S. House of Representatives,OH,13,6,1812,general
oh.ushouseofrepresentatives.district6.1812,Stark,U.S. House of Representatives,OH,13,6,1812,general
oh.ushouseofrepresentatives.district6.1812,Trumbull,U.S. House of Representatives,OH,13,6,1812,general
oh.ushouseofrepresentatives.district6.1812,Tuscarawas,U.S. House of Representatives,OH,13,6,1812,general
oh.ushouseofrepresentatives.district6.1812,Wayne,U.S. House of Representatives,OH,13,6,1812,general
pa.uscongress1.1812,Delaware,U.S. House of Representatives,PA,13,1,1812,general
pa.uscongress1.1812,Philadelphia,U.S. House of Representatives,PA,13,1,1812,general
pa.uscongress10.1812,Bradford,U.S. House of Representatives,PA,13,10,1812,general
pa.uscongress10.1812,Luzerne,U.S. House of Representatives,PA,13,10,1812,general
pa.uscongress10.1812,Lycoming,U.S. House of Representatives,PA,13,10,1812,general
pa.uscongress10.1812,Potter,U.S. House of Representatives,PA,13,10,1812,general
pa.uscongress10.1812,Northumberland,U.S. House of Representatives,PA,13,10,1812,general
pa.uscongress10.1812,Susquehanna,U.S. House of Representatives,PA,13,10,1812,general
pa.uscongress10.1812,Tioga,U.S. House of Representatives,PA,13,10,1812,general
pa.uscongress11.1812,Armstrong,U.S. House of Representatives,PA,13,11,1812,general
pa.uscongress11.1812,Indiana,U.S. House of Representatives,PA,13,11,1812,general
pa.uscongress11.1812,Westmoreland,U.S. House of Representatives,PA,13,11,1812,general
pa.uscongress12.1812,Washington,U.S. House of Representatives,PA,13,12,1812,general
pa.uscongress13.1812,Fayette,U.S. House of Representatives,PA,13,13,1812,general
pa.uscongress13.1812,Greene,U.S. House of Representatives,PA,13,13,1812,general
pa.uscongress14.1812,Allegheny,U.S. House of Representatives,PA,13,14,1812,general
pa.uscongress14.1812,Butler,U.S. House of Representatives,PA,13,14,1812,general
pa.uscongress15.1812,Beaver,U.S. House of Representatives,PA,13,15,1812,general
pa.uscongress15.1812,Crawford,U.S. House of Representatives,PA,13,15,1812,general
pa.uscongress15.1812,Erie,U.S. House of Representatives,PA,13,15,1812,general
pa.uscongress15.1812,Mercer,U.S. House of Representatives,PA,13,15,1812,general
pa.uscongress15.1812,Venango,U.S. House of Representatives,PA,13,15,1812,general
pa.uscongress15.1812,Warren,U.S. House of Representatives,PA,13,15,1812,general
pa.uscongress2.1812,Chester,U.S. House of Representatives,PA,13,2,1812,general
pa.uscongress2.1812,Montgomery,U.S. House of Representatives,PA,13,2,1812,general
pa.uscongress3.1812,Dauphin,U.S. House of Representatives,PA,13,3,1812,general
pa.uscongress3.1812,Lancaster,U.S. House of Representatives,PA,13,3,1812,general
pa.uscongress4.1812,York,U.S. House of Representatives,PA,13,4,1812,general
pa.uscongress5.1812,Adams,U.S. House of Representatives,PA,13,5,1812,general
pa.uscongress5.1812,Cumberland,U.S. House of Representatives,PA,13,5,1812,general
pa.uscongress5.1812,Franklin,U.S. House of Representatives,PA,13,5,1812,general
pa.uscongress6.1812,Bucks,U.S. House of Representatives,PA,13,6,1812,general
pa.uscongress6.1812,Lehigh,U.S. House of Representatives,PA,13,6,1812,general
pa.uscongress6.1812,Northampton,U.S. House of Representatives,PA,13,6,1812,general
pa.uscongress6.1812,Wayne,U.S. House of Representatives,PA,13,6,1812,general
pa.uscongress7.1812,Berks,U.S. House of Representatives,PA,13,7,1812,general
pa.uscongress7.1812,Schuylkill,U.S. House of Representatives,PA,13,7,1812,general
pa.uscongress8.1812,Bedford,U.S. House of Representatives,PA,13,8,1812,general
pa.uscongress8.1812,Cambria,U.S. House of Representatives,PA,13,8,1812,general
pa.uscongress8.1812,Somerset,U.S. House of Representatives,PA,13,8,1812,general
pa.uscongress9.1812,Centre,U.S. House of Representatives,PA,13,9,1812,general
pa.uscongress9.1812,Huntingdon,U.S. House of Representatives,PA,13,9,1812,general
pa.uscongress9.1812,Mifflin,U.S. House of Representatives,PA,13,9,1812,general
ri.uscongress.1812,Bristol,U.S. House of Representatives,RI,13,NA,1812,general
ri.uscongress.1812,Kent,U.S. House of Representatives,RI,13,NA,1812,general
ri.uscongress.1812,Newport,U.S. House of Representatives,RI,13,NA,1812,general
ri.uscongress.1812,Providence,U.S. House of Representatives,RI,13,NA,1812,general
ri.uscongress.1812,Washington,U.S. House of Representatives,RI,13,NA,1812,general
tn.congress.3.1813,Anderson,U.S. House of Representatives,TN,13,3,1813,general
tn.congress.3.1813,Bledsoe,U.S. House of Representatives,TN,13,3,1813,general
tn.congress.3.1813,Campbell,U.S. House of Representatives,TN,13,3,1813,general
tn.congress.3.1813,Franklin,U.S. House of Representatives,TN,13,3,1813,general
tn.congress.3.1813,Overton,U.S. House of Representatives,TN,13,3,1813,general
tn.congress.3.1813,Rhea,U.S. House of Representatives,TN,13,3,1813,general
tn.congress.3.1813,Roane,U.S. House of Representatives,TN,13,3,1813,general
tn.congress.3.1813,Warren,U.S. House of Representatives,TN,13,3,1813,general
tn.congress.3.1813,White,U.S. House of Representatives,TN,13,3,1813,general
tn.congress.5.1813,Bedford,U.S. House of Representatives,TN,13,5,1813,general
tn.congress.5.1813,Davidson,U.S. House of Representatives,TN,13,5,1813,general
tn.congress.5.1813,Lincoln,U.S. House of Representatives,TN,13,5,1813,general
tn.congress.5.1813,Rutherford,U.S. House of Representatives,TN,13,5,1813,general
tn.congress.5.1813,Williamson,U.S. House of Representatives,TN,13,5,1813,general
va.uscongress.1.1813,Brooke,U.S. House of Representatives,VA,13,1,1813,general
va.uscongress.1.1813,Harrison,U.S. House of Representatives,VA,13,1,1813,general
va.uscongress.1.1813,Monongalia,U.S. House of Representatives,VA,13,1,1813,general
va.uscongress.1.1813,Ohio,U.S. House of Representatives,VA,13,1,1813,general
va.uscongress.10.1813,Culpeper,U.S. House of Representatives,VA,13,10,1813,general
va.uscongress.10.1813,Fauquier,U.S. House of Representatives,VA,13,10,1813,general
va.uscongress.11.1813,Louisa,U.S. House of Representatives,VA,13,11,1813,general
va.uscongress.11.1813,Madison,U.S. House of Representatives,VA,13,11,1813,general
va.uscongress.11.1813,Orange,U.S. House of Representatives,VA,13,11,1813,general
va.uscongress.11.1813,Spotsylvania,U.S. House of Representatives,VA,13,11,1813,general
va.uscongress.12.1813,Caroline,U.S. House of Representatives,VA,13,12,1813,general
va.uscongress.12.1813,Essex,U.S. House of Representatives,VA,13,12,1813,general
va.uscongress.12.1813,King and Queen,U.S. House of Representatives,VA,13,12,1813,general
va.uscongress.12.1813,King William,U.S. House of Representatives,VA,13,12,1813,general
va.uscongress.13.1813,Accomack,U.S. House of Representatives,VA,13,13,1813,general
va.uscongress.13.1813,Elizabeth City,U.S. House of Representatives,VA,13,13,1813,general
va.uscongress.13.1813,Gloucester,U.S. House of Representatives,VA,13,13,1813,general
va.uscongress.13.1813,James City,U.S. House of Representatives,VA,13,13,1813,general
va.uscongress.13.1813,Mathews,U.S. House of Representatives,VA,13,13,1813,general
va.uscongress.13.1813,Middlesex,U.S. House of Representatives,VA,13,13,1813,general
va.uscongress.13.1813,Northampton,U.S. House of Representatives,VA,13,13,1813,general
va.uscongress.13.1813,Warwick,U.S. House of Representatives,VA,13,13,1813,general
va.uscongress.13.1813,York,U.S. House of Representatives,VA,13,13,1813,general
va.uscongress.14.1813,Bedford,U.S. House of Representatives,VA,13,14,1813,general
va.uscongress.14.1813,Franklin,U.S. House of Representatives,VA,13,14,1813,general
va.uscongress.14.1813,Henry,U.S. House of Representatives,VA,13,14,1813,general
va.uscongress.14.1813,Patrick,U.S. House of Representatives,VA,13,14,1813,general
va.uscongress.15.1813,Campbell,U.S. House of Representatives,VA,13,15,1813,general
va.uscongress.15.1813,Halifax,U.S. House of Representatives,VA,13,15,1813,general
va.uscongress.15.1813,Pittsylvania,U.S. House of Representatives,VA,13,15,1813,general
va.uscongress.16.1813,Buckingham,U.S. House of Representatives,VA,13,16,1813,general
va.uscongress.16.1813,Charlotte,U.S. House of Representatives,VA,13,16,1813,general
va.uscongress.16.1813,Cumberland,U.S. House of Representatives,VA,13,16,1813,general
va.uscongress.16.1813,Prince Edward,U.S. House of Representatives,VA,13,16,1813,general
va.uscongress.17.1813,Amelia,U.S. House of Representatives,VA,13,17,1813,general
va.uscongress.17.1813,Chesterfield,U.S. House of Representatives,VA,13,17,1813,general
va.uscongress.17.1813,Goochland,U.S. House of Representatives,VA,13,17,1813,general
va.uscongress.17.1813,Powhatan,U.S. House of Representatives,VA,13,17,1813,general
va.uscongress.18.1813,Brunswick,U.S. House of Representatives,VA,13,18,1813,general
va.uscongress.18.1813,Lunenburg,U.S. House of Representatives,VA,13,18,1813,general
va.uscongress.18.1813,Mecklenburg,U.S. House of Representatives,VA,13,18,1813,general
va.uscongress.19.1813,Dinwiddie,U.S. House of Representatives,VA,13,19,1813,general
va.uscongress.19.1813,Greenville,U.S. House of Representatives,VA,13,19,1813,general
va.uscongress.19.1813,Nottoway,U.S. House of Representatives,VA,13,19,1813,general
va.uscongress.19.1813,Prince George,U.S. House of Representatives,VA,13,19,1813,general
va.uscongress.2.1813,Berkeley,U.S. House of Representatives,VA,13,2,1813,general
va.uscongress.2.1813,Hampshire,U.S. House of Representatives,VA,13,2,1813,general
va.uscongress.2.1813,Hardy,U.S. House of Representatives,VA,13,2,1813,general
va.uscongress.2.1813,Jefferson,U.S. House of Representatives,VA,13,2,1813,general
va.uscongress.20.1813,Isle of Wight,U.S. House of Representatives,VA,13,20,1813,general
va.uscongress.20.1813,Southampton,U.S. House of Representatives,VA,13,20,1813,general
va.uscongress.20.1813,Surry,U.S. House of Representatives,VA,13,20,1813,general
va.uscongress.20.1813,Sussex,U.S. House of Representatives,VA,13,20,1813,general
va.uscongress.21.1813,Nansemond,U.S. House of Representatives,VA,13,21,1813,general
va.uscongress.21.1813,Norfolk,U.S. House of Representatives,VA,13,21,1813,general
va.uscongress.21.1813,Princess Anne,U.S. House of Representatives,VA,13,21,1813,general
va.uscongress.22.1813,Albermarle,U.S. House of Representatives,VA,13,22,1813,general
va.uscongress.22.1813,Amherst,U.S. House of Representatives,VA,13,22,1813,general
va.uscongress.22.1813,Fluvanna,U.S. House of Representatives,VA,13,22,1813,general
va.uscongress.22.1813,Nelson,U.S. House of Representatives,VA,13,22,1813,general
va.uscongress.23.1813,Charles City,U.S. House of Representatives,VA,13,23,1813,general
va.uscongress.23.1813,Hanover,U.S. House of Representatives,VA,13,23,1813,general
va.uscongress.23.1813,Henrico,U.S. House of Representatives,VA,13,23,1813,general
va.uscongress.23.1813,New Kent,U.S. House of Representatives,VA,13,23,1813,general
va.uscongress.3.1813,Frederick,U.S. House of Representatives,VA,13,3,1813,general
va.uscongress.3.1813,Shenandoah,U.S. House of Representatives,VA,13,3,1813,general
va.uscongress.4.1813,Augusta,U.S. House of Representatives,VA,13,4,1813,general
va.uscongress.4.1813,Bath,U.S. House of Representatives,VA,13,4,1813,general
va.uscongress.4.1813,Pendleton,U.S. House of Representatives,VA,13,4,1813,general
va.uscongress.4.1813,Rockingham,U.S. House of Representatives,VA,13,4,1813,general
va.uscongress.5.1813,Botetourt,U.S. House of Representatives,VA,13,5,1813,general
va.uscongress.5.1813,Giles,U.S. House of Representatives,VA,13,5,1813,general
va.uscongress.5.1813,Montgomery,U.S. House of Representatives,VA,13,5,1813,general
va.uscongress.5.1813,Rockbridge,U.S. House of Representatives,VA,13,5,1813,general
va.uscongress.6.1813,Grayson,U.S. House of Representatives,VA,13,6,1813,general
va.uscongress.6.1813,Lee,U.S. House of Representatives,VA,13,6,1813,general
va.uscongress.6.1813,Russell,U.S. House of Representatives,VA,13,6,1813,general
va.uscongress.6.1813,Tazewell,U.S. House of Representatives,VA,13,6,1813,general
va.uscongress.6.1813,Washington,U.S. House of Representatives,VA,13,6,1813,general
va.uscongress.6.1813,Wythe,U.S. House of Representatives,VA,13,6,1813,general
va.uscongress.7.1813,Cabell,U.S. House of Representatives,VA,13,7,1813,general
va.uscongress.7.1813,Greenbrier,U.S. House of Representatives,VA,13,7,1813,general
va.uscongress.7.1813,Kanawha,U.S. House of Representatives,VA,13,7,1813,general
va.uscongress.7.1813,Mason,U.S. House of Representatives,VA,13,7,1813,general
va.uscongress.7.1813,Monroe,U.S. House of Representatives,VA,13,7,1813,general
va.uscongress.7.1813,Randolph,U.S. House of Representatives,VA,13,7,1813,general
va.uscongress.7.1813,Wood,U.S. House of Representatives,VA,13,7,1813,general
va.uscongress.8.1813,Fairfax,U.S. House of Representatives,VA,13,8,1813,general
va.uscongress.8.1813,Loudoun,U.S. House of Representatives,VA,13,8,1813,general
va.uscongress.8.1813,Prince William,U.S. House of Representatives,VA,13,8,1813,general
va.uscongress.9.1813,King George,U.S. House of Representatives,VA,13,9,1813,general
va.uscongress.9.1813,Lancaster,U.S. House of Representatives,VA,13,9,1813,general
va.uscongress.9.1813,Northumberland,U.S. House of Representatives,VA,13,9,1813,general
va.uscongress.9.1813,Richmond,U.S. House of Representatives,VA,13,9,1813,general
va.uscongress.9.1813,Stafford,U.S. House of Representatives,VA,13,9,1813,general
va.uscongress.9.1813,Westmoreland,U.S. House of Representatives,VA,13,9,1813,general
vt.uscongress.1812,Addison,U.S. House of Representatives,VT,13,NA,1812,general
vt.uscongress.1812,Bennington,U.S. House of Representatives,VT,13,NA,1812,general
vt.uscongress.1812,Caledonia,U.S. House of Representatives,VT,13,NA,1812,general
vt.uscongress.1812,Chittenden,U.S. House of Representatives,VT,13,NA,1812,general
vt.uscongress.1812,Essex,U.S. House of Representatives,VT,13,NA,1812,general
vt.uscongress.1812,Franklin,U.S. House of Representatives,VT,13,NA,1812,general
vt.uscongress.1812,Grande Isle,U.S. House of Representatives,VT,13,NA,1812,general
vt.uscongress.1812,Jefferson,U.S. House of Representatives,VT,13,NA,1812,general
vt.uscongress.1812,Orange,U.S. House of Representatives,VT,13,NA,1812,general
vt.uscongress.1812,Orleans,U.S. House of Representatives,VT,13,NA,1812,general
vt.uscongress.1812,Rutland,U.S. House of Representatives,VT,13,NA,1812,general
vt.uscongress.1812,Windham,U.S. House of Representatives,VT,13,NA,1812,general
vt.uscongress.1812,Windsor,U.S. House of Representatives,VT,13,NA,1812,general
ct.congress.1814,Fairfield,U.S. House of Representatives,CT,14,NA,1814,general
ct.congress.1814,Hartford,U.S. House of Representatives,CT,14,NA,1814,general
ct.congress.1814,Litchfield,U.S. House of Representatives,CT,14,NA,1814,general
ct.congress.1814,Middlesex,U.S. House of Representatives,CT,14,NA,1814,general
ct.congress.1814,New Haven,U.S. House of Representatives,CT,14,NA,1814,general
ct.congress.1814,New London,U.S. House of Representatives,CT,14,NA,1814,general
ct.congress.1814,Tolland,U.S. House of Representatives,CT,14,NA,1814,general
ct.congress.1814,Windham,U.S. House of Representatives,CT,14,NA,1814,general
de.uscongress.1814,Kent,U.S. House of Representatives,DE,14,NA,1814,general
de.uscongress.1814,New Castle,U.S. House of Representatives,DE,14,NA,1814,general
de.uscongress.1814,Sussex,U.S. House of Representatives,DE,14,NA,1814,general
ga.uscongress.1814,Baldwin,U.S. House of Representatives,GA,14,NA,1814,general
ga.uscongress.1814,Bulloch,U.S. House of Representatives,GA,14,NA,1814,general
ga.uscongress.1814,Burke,U.S. House of Representatives,GA,14,NA,1814,general
ga.uscongress.1814,Bryan,U.S. House of Representatives,GA,14,NA,1814,general
ga.uscongress.1814,Camden,U.S. House of Representatives,GA,14,NA,1814,general
ga.uscongress.1814,Chatham,U.S. House of Representatives,GA,14,NA,1814,general
ga.uscongress.1814,Clarke,U.S. House of Representatives,GA,14,NA,1814,general
ga.uscongress.1814,Columbia,U.S. House of Representatives,GA,14,NA,1814,general
ga.uscongress.1814,Effingham,U.S. House of Representatives,GA,14,NA,1814,general
ga.uscongress.1814,Elbert,U.S. House of Representatives,GA,14,NA,1814,general
ga.uscongress.1814,Emanuel,U.S. House of Representatives,GA,14,NA,1814,general
ga.uscongress.1814,Franklin,U.S. House of Representatives,GA,14,NA,1814,general
ga.uscongress.1814,Glynn,U.S. House of Representatives,GA,14,NA,1814,general
ga.uscongress.1814,Greene,U.S. House of Representatives,GA,14,NA,1814,general
ga.uscongress.1814,Hancock,U.S. House of Representatives,GA,14,NA,1814,general
ga.uscongress.1814,Jackson,U.S. House of Representatives,GA,14,NA,1814,general
ga.uscongress.1814,Jasper,U.S. House of Representatives,GA,14,NA,1814,general
ga.uscongress.1814,Jefferson,U.S. House of Representatives,GA,14,NA,1814,general
ga.uscongress.1814,Jones,U.S. House of Representatives,GA,14,NA,1814,general
ga.uscongress.1814,Laurens,U.S. House of Representatives,GA,14,NA,1814,general
ga.uscongress.1814,Liberty,U.S. House of Representatives,GA,14,NA,1814,general
ga.uscongress.1814,Lincoln,U.S. House of Representatives,GA,14,NA,1814,general
ga.uscongress.1814,Madison,U.S. House of Representatives,GA,14,NA,1814,general
ga.uscongress.1814,McIntosh,U.S. House of Representatives,GA,14,NA,1814,general
ga.uscongress.1814,Montgomery,U.S. House of Representatives,GA,14,NA,1814,general
ga.uscongress.1814,Morgan,U.S. House of Representatives,GA,14,NA,1814,general
ga.uscongress.1814,Oglethorpe,U.S. House of Representatives,GA,14,NA,1814,general
ga.uscongress.1814,Pulaski,U.S. House of Representatives,GA,14,NA,1814,general
ga.uscongress.1814,Putnam,U.S. House of Representatives,GA,14,NA,1814,general
ga.uscongress.1814,Richmond,U.S. House of Representatives,GA,14,NA,1814,general
ga.uscongress.1814,Screven,U.S. House of Representatives,GA,14,NA,1814,general
ga.uscongress.1814,Tattnall,U.S. House of Representatives,GA,14,NA,1814,general
ga.uscongress.1814,Telfair,U.S. House of Representatives,GA,14,NA,1814,general
ga.uscongress.1814,Twiggs,U.S. House of Representatives,GA,14,NA,1814,general
ga.uscongress.1814,Warren,U.S. House of Representatives,GA,14,NA,1814,general
ga.uscongress.1814,Washington,U.S. House of Representatives,GA,14,NA,1814,general
ga.uscongress.1814,Wayne,U.S. House of Representatives,GA,14,NA,1814,general
ga.uscongress.1814,Wilkes,U.S. House of Representatives,GA,14,NA,1814,general
ga.uscongress.1814,Wilkinson,U.S. House of Representatives,GA,14,NA,1814,general
in.uscongress.1816,Clark,U.S. House of Representatives,IN,14,NA,1816,general
in.uscongress.1816,Dearborn,U.S. House of Representatives,IN,14,NA,1816,general
in.uscongress.1816,Franklin,U.S. House of Representatives,IN,14,NA,1816,general
in.uscongress.1816,Gibson,U.S. House of Representatives,IN,14,NA,1816,general
in.uscongress.1816,Harrison,U.S. House of Representatives,IN,14,NA,1816,general
in.uscongress.1816,Jackson,U.S. House of Representatives,IN,14,NA,1816,general
in.uscongress.1816,Jefferson,U.S. House of Representatives,IN,14,NA,1816,general
in.uscongress.1816,Knox,U.S. House of Representatives,IN,14,NA,1816,general
in.uscongress.1816,Orange,U.S. House of Representatives,IN,14,NA,1816,general
in.uscongress.1816,Perry,U.S. House of Representatives,IN,14,NA,1816,general
in.uscongress.1816,Posey,U.S. House of Representatives,IN,14,NA,1816,general
in.uscongress.1816,Switzerland,U.S. House of Representatives,IN,14,NA,1816,general
in.uscongress.1816,Warrick,U.S. House of Representatives,IN,14,NA,1816,general
in.uscongress.1816,Washington,U.S. House of Representatives,IN,14,NA,1816,general
in.uscongress.1816,Wayne,U.S. House of Representatives,IN,14,NA,1816,general
ky.uscongress1.1814,Bath,U.S. House of Representatives,KY,14,1,1814,general
ky.uscongress1.1814,Clarke,U.S. House of Representatives,KY,14,1,1814,general
ky.uscongress1.1814,Estill,U.S. House of Representatives,KY,14,1,1814,general
ky.uscongress1.1814,Fleming,U.S. House of Representatives,KY,14,1,1814,general
ky.uscongress1.1814,Floyd,U.S. House of Representatives,KY,14,1,1814,general
ky.uscongress1.1814,Greenup,U.S. House of Representatives,KY,14,1,1814,general
ky.uscongress1.1814,Montgomery,U.S. House of Representatives,KY,14,1,1814,general
ky.uscongress10.1814,Greene,U.S. House of Representatives,KY,14,10,1814,general
ky.uscongress10.1814,Hardin,U.S. House of Representatives,KY,14,10,1814,general
ky.uscongress10.1814,Nelson,U.S. House of Representatives,KY,14,10,1814,general
ky.uscongress10.1814,Washington,U.S. House of Representatives,KY,14,10,1814,general
ky.uscongress2.1814,Fayette,U.S. House of Representatives,KY,14,2,1814,general
ky.uscongress2.1814,Jessamine,U.S. House of Representatives,KY,14,2,1814,general
ky.uscongress2.1814,Woodford,U.S. House of Representatives,KY,14,2,1814,general
ky.uscongress3.1814,Boone,U.S. House of Representatives,KY,14,3,1814,general
ky.uscongress3.1814,Campbell,U.S. House of Representatives,KY,14,3,1814,general
ky.uscongress3.1814,Franklin,U.S. House of Representatives,KY,14,3,1814,general
ky.uscongress3.1814,Gallatin,U.S. House of Representatives,KY,14,3,1814,general
ky.uscongress3.1814,Harrison,U.S. House of Representatives,KY,14,3,1814,general
ky.uscongress3.1814,Pendelton,U.S. House of Representatives,KY,14,3,1814,general
ky.uscongress3.1814,Scott,U.S. House of Representatives,KY,14,3,1814,general
ky.uscongress4.1814,Bourbon,U.S. House of Representatives,KY,14,4,1814,general
ky.uscongress4.1814,Bracken,U.S. House of Representatives,KY,14,4,1814,general
ky.uscongress4.1814,Lewis,U.S. House of Representatives,KY,14,4,1814,general
ky.uscongress4.1814,Mason,U.S. House of Representatives,KY,14,4,1814,general
ky.uscongress4.1814,Nicholas,U.S. House of Representatives,KY,14,4,1814,general
ky.uscongress5.1814,Breckinridge,U.S. House of Representatives,KY,14,5,1814,general
ky.uscongress5.1814,Caldwell,U.S. House of Representatives,KY,14,5,1814,general
ky.uscongress5.1814,Christian,U.S. House of Representatives,KY,14,5,1814,general
ky.uscongress5.1814,Grayson,U.S. House of Representatives,KY,14,5,1814,general
ky.uscongress5.1814,Henderson,U.S. House of Representatives,KY,14,5,1814,general
ky.uscongress5.1814,Hopkins,U.S. House of Representatives,KY,14,5,1814,general
